order,family,species,scientific_name,country,lat,lon
Coleoptera,Carabidae,Calathus melanocephalus,"Calathus melanocephalus (Linnaeus, 1758)",DE,51.374985,14.624973
Coleoptera,Carabidae,Calathus melanocephalus,"Calathus melanocephalus (Linnaeus, 1758)",DE,51.374985,14.624973
Coleoptera,Carabidae,Calathus melanocephalus,"Calathus melanocephalus (Linnaeus, 1758)",DE,51.374985,14.624973
Coleoptera,Carabidae,Calathus melanocephalus,"Calathus melanocephalus (Linnaeus, 1758)",DE,51.024971,13.874953
Coleoptera,Carabidae,Calathus melanocephalus,"Calathus melanocephalus (Linnaeus, 1758)",DE,51.124969,13.791616
Coleoptera,Carabidae,Calathus melanocephalus,"Calathus melanocephalus (Linnaeus, 1758)",DE,51.474983,14.208293
Coleoptera,Carabidae,Calathus melanocephalus,"Calathus melanocephalus (Linnaeus, 1758)",DE,50.724972,13.791615
Coleoptera,Carabidae,Calathus melanocephalus,"Calathus melanocephalus (Linnaeus, 1758)",DE,51.074966,13.791615
Coleoptera,Carabidae,Calathus melanocephalus,"Calathus melanocephalus (Linnaeus, 1758)",DE,51.474983,14.291631
Coleoptera,Carabidae,Calathus melanocephalus,"Calathus melanocephalus (Linnaeus, 1758)",DE,50.724968,13.874952
Coleoptera,Carabidae,Calathus melanocephalus,"Calathus melanocephalus (Linnaeus, 1758)",DE,51.474983,14.291631
Coleoptera,Carabidae,Calathus melanocephalus,"Calathus melanocephalus (Linnaeus, 1758)",DE,51.174969,13.791617
Coleoptera,Carabidae,Calathus melanocephalus,"Calathus melanocephalus (Linnaeus, 1758)",DE,51.074966,13.791615
Coleoptera,Carabidae,Calathus melanocephalus,"Calathus melanocephalus (Linnaeus, 1758)",DE,50.724972,13.791615
Coleoptera,Carabidae,Calathus melanocephalus,"Calathus melanocephalus (Linnaeus, 1758)",DE,51.074966,13.791615
Coleoptera,Carabidae,Calathus melanocephalus,"Calathus melanocephalus (Linnaeus, 1758)",DE,51.174969,13.791617
Coleoptera,Carabidae,Calathus melanocephalus,"Calathus melanocephalus (Linnaeus, 1758)",DE,51.474983,14.291631
Coleoptera,Carabidae,Calathus melanocephalus,"Calathus melanocephalus (Linnaeus, 1758)",DE,51.474983,14.291631
Coleoptera,Carabidae,Calathus melanocephalus,"Calathus melanocephalus (Linnaeus, 1758)",DE,51.124973,13.624948
Coleoptera,Carabidae,Calathus melanocephalus,"Calathus melanocephalus (Linnaeus, 1758)",DE,51.174965,13.458268
Coleoptera,Carabidae,Calathus melanocephalus,"Calathus melanocephalus (Linnaeus, 1758)",DE,51.474983,14.208293
Coleoptera,Carabidae,Calathus melanocephalus,"Calathus melanocephalus (Linnaeus, 1758)",DE,51.474983,14.124958
Coleoptera,Carabidae,Calathus melanocephalus,"Calathus melanocephalus (Linnaeus, 1758)",DE,51.174969,13.791617
Coleoptera,Carabidae,Calathus melanocephalus,"Calathus melanocephalus (Linnaeus, 1758)",DE,51.474983,14.291631
Coleoptera,Carabidae,Calathus melanocephalus,"Calathus melanocephalus (Linnaeus, 1758)",DE,51.07497,13.708281
Coleoptera,Carabidae,Calathus melanocephalus,"Calathus melanocephalus (Linnaeus, 1758)",DE,51.124969,13.791616
Coleoptera,Carabidae,Calathus melanocephalus,"Calathus melanocephalus (Linnaeus, 1758)",DE,50.724972,13.791615
Coleoptera,Carabidae,Calathus melanocephalus,"Calathus melanocephalus (Linnaeus, 1758)",DE,51.174973,13.708281
Coleoptera,Carabidae,Calathus melanocephalus,"Calathus melanocephalus (Linnaeus, 1758)",DE,51.474983,14.124958
Coleoptera,Carabidae,Calathus melanocephalus,"Calathus melanocephalus (Linnaeus, 1758)",DE,51.124969,13.791616
Coleoptera,Carabidae,Calathus melanocephalus,"Calathus melanocephalus (Linnaeus, 1758)",DE,51.474983,14.208293
Coleoptera,Carabidae,Calathus melanocephalus,"Calathus melanocephalus (Linnaeus, 1758)",DE,51.074966,13.791615
Coleoptera,Carabidae,Calathus melanocephalus,"Calathus melanocephalus (Linnaeus, 1758)",DE,50.974968,13.541612
Coleoptera,Carabidae,Calathus melanocephalus,"Calathus melanocephalus (Linnaeus, 1758)",DE,50.974972,13.874951
Coleoptera,Carabidae,Calathus melanocephalus,"Calathus melanocephalus (Linnaeus, 1758)",DE,51.174973,13.708281
Coleoptera,Carabidae,Calathus melanocephalus,"Calathus melanocephalus (Linnaeus, 1758)",DE,51.174973,13.708281
Coleoptera,Carabidae,Calathus melanocephalus,"Calathus melanocephalus (Linnaeus, 1758)",DE,51.174973,13.708281
Coleoptera,Carabidae,Calathus melanocephalus,"Calathus melanocephalus (Linnaeus, 1758)",DE,51.174973,13.708281
Coleoptera,Carabidae,Calathus melanocephalus,"Calathus melanocephalus (Linnaeus, 1758)",DE,50.974972,13.874951
Coleoptera,Carabidae,Calathus melanocephalus,"Calathus melanocephalus (Linnaeus, 1758)",DE,51.174973,13.708281
Coleoptera,Carabidae,Calathus melanocephalus,"Calathus melanocephalus (Linnaeus, 1758)",DE,51.074974,13.874952
Coleoptera,Carabidae,Calathus melanocephalus,"Calathus melanocephalus (Linnaeus, 1758)",DE,51.174973,13.708281
Coleoptera,Carabidae,Calathus melanocephalus,"Calathus melanocephalus (Linnaeus, 1758)",DE,51.374973,13.291596
Coleoptera,Carabidae,Calathus melanocephalus,"Calathus melanocephalus (Linnaeus, 1758)",DE,51.174973,13.708281
Coleoptera,Carabidae,Calathus melanocephalus,"Calathus melanocephalus (Linnaeus, 1758)",DE,51.174973,13.708281
Coleoptera,Carabidae,Calathus melanocephalus,"Calathus melanocephalus (Linnaeus, 1758)",DE,51.174965,13.208261
Coleoptera,Carabidae,Calathus melanocephalus,"Calathus melanocephalus (Linnaeus, 1758)",DE,51.024975,13.791615
Coleoptera,Carabidae,Calathus melanocephalus,"Calathus melanocephalus (Linnaeus, 1758)",DE,51.07497,13.708281
Coleoptera,Carabidae,Calathus melanocephalus,"Calathus melanocephalus (Linnaeus, 1758)",DE,51.224968,13.458269
Coleoptera,Carabidae,Calathus melanocephalus,"Calathus melanocephalus (Linnaeus, 1758)",DE,51.174973,13.708281
Coleoptera,Carabidae,Calathus melanocephalus,"Calathus melanocephalus (Linnaeus, 1758)",DE,51.124969,13.791616
Coleoptera,Carabidae,Calathus melanocephalus,"Calathus melanocephalus (Linnaeus, 1758)",DE,51.124969,13.791616
Coleoptera,Carabidae,Calathus melanocephalus,"Calathus melanocephalus (Linnaeus, 1758)",DE,51.124969,13.791616
Coleoptera,Carabidae,Calathus melanocephalus,"Calathus melanocephalus (Linnaeus, 1758)",DE,51.174973,13.708281
Coleoptera,Carabidae,Calathus melanocephalus,"Calathus melanocephalus (Linnaeus, 1758)",DE,51.174969,13.791617
Coleoptera,Carabidae,Calathus melanocephalus,"Calathus melanocephalus (Linnaeus, 1758)",DE,51.07497,13.708281
Coleoptera,Carabidae,Calathus melanocephalus,"Calathus melanocephalus (Linnaeus, 1758)",DE,51.174973,13.708281
Coleoptera,Carabidae,Calathus melanocephalus,"Calathus melanocephalus (Linnaeus, 1758)",DE,51.124969,13.791616
Coleoptera,Carabidae,Calathus melanocephalus,"Calathus melanocephalus (Linnaeus, 1758)",DE,51.174973,13.708281
Coleoptera,Carabidae,Calathus melanocephalus,"Calathus melanocephalus (Linnaeus, 1758)",DE,51.07497,13.708281
Coleoptera,Carabidae,Calathus melanocephalus,"Calathus melanocephalus (Linnaeus, 1758)",DE,51.174973,13.708281
Coleoptera,Carabidae,Calathus melanocephalus,"Calathus melanocephalus (Linnaeus, 1758)",DE,51.174973,13.708281
Coleoptera,Carabidae,Calathus melanocephalus,"Calathus melanocephalus (Linnaeus, 1758)",DE,51.124969,13.791616
Coleoptera,Carabidae,Calathus melanocephalus,"Calathus melanocephalus (Linnaeus, 1758)",DE,51.174973,13.708281
Coleoptera,Carabidae,Calathus melanocephalus,"Calathus melanocephalus (Linnaeus, 1758)",DE,51.174969,13.791617
Coleoptera,Carabidae,Calathus melanocephalus,"Calathus melanocephalus (Linnaeus, 1758)",DE,51.124969,13.791616
Coleoptera,Carabidae,Calathus melanocephalus,"Calathus melanocephalus (Linnaeus, 1758)",DE,51.174969,13.791617
Coleoptera,Carabidae,Calathus melanocephalus,"Calathus melanocephalus (Linnaeus, 1758)",DE,51.174969,13.791617
Coleoptera,Carabidae,Calathus melanocephalus,"Calathus melanocephalus (Linnaeus, 1758)",DE,51.124969,13.791616
Coleoptera,Carabidae,Calathus melanocephalus,"Calathus melanocephalus (Linnaeus, 1758)",DE,51.174969,13.791617
Coleoptera,Carabidae,Calathus melanocephalus,"Calathus melanocephalus (Linnaeus, 1758)",DE,51.174969,13.791617
Coleoptera,Carabidae,Calathus melanocephalus,"Calathus melanocephalus (Linnaeus, 1758)",DE,51.124969,13.791616
Coleoptera,Carabidae,Calathus melanocephalus,"Calathus melanocephalus (Linnaeus, 1758)",DE,51.124969,13.791616
Coleoptera,Carabidae,Calathus melanocephalus,"Calathus melanocephalus (Linnaeus, 1758)",DE,51.124969,13.791616
Coleoptera,Carabidae,Calathus melanocephalus,"Calathus melanocephalus (Linnaeus, 1758)",DE,51.174969,13.791617
Coleoptera,Carabidae,Calathus melanocephalus,"Calathus melanocephalus (Linnaeus, 1758)",DE,51.174969,13.791617
Coleoptera,Carabidae,Calathus melanocephalus,"Calathus melanocephalus (Linnaeus, 1758)",DE,51.174973,13.708281
Coleoptera,Carabidae,Calathus melanocephalus,"Calathus melanocephalus (Linnaeus, 1758)",DE,51.174969,13.791617
Coleoptera,Carabidae,Calathus melanocephalus,"Calathus melanocephalus (Linnaeus, 1758)",DE,51.174973,13.708281
Coleoptera,Carabidae,Calathus melanocephalus,"Calathus melanocephalus (Linnaeus, 1758)",DE,51.174969,13.791617
Coleoptera,Carabidae,Calathus melanocephalus,"Calathus melanocephalus (Linnaeus, 1758)",DE,51.174969,13.791617
Coleoptera,Carabidae,Calathus melanocephalus,"Calathus melanocephalus (Linnaeus, 1758)",DE,51.174969,13.791617
Coleoptera,Carabidae,Calathus melanocephalus,"Calathus melanocephalus (Linnaeus, 1758)",DE,51.174969,13.791617
Coleoptera,Carabidae,Calathus melanocephalus,"Calathus melanocephalus (Linnaeus, 1758)",DE,51.174969,13.791617
Coleoptera,Carabidae,Calathus melanocephalus,"Calathus melanocephalus (Linnaeus, 1758)",DE,51.174969,13.791617
Coleoptera,Carabidae,Calathus melanocephalus,"Calathus melanocephalus (Linnaeus, 1758)",DE,51.174969,13.791617
Coleoptera,Carabidae,Calathus melanocephalus,"Calathus melanocephalus (Linnaeus, 1758)",DE,51.124969,13.791616
Coleoptera,Carabidae,Calathus melanocephalus,"Calathus melanocephalus (Linnaeus, 1758)",DE,51.174969,13.791617
Coleoptera,Carabidae,Calathus melanocephalus,"Calathus melanocephalus (Linnaeus, 1758)",DE,51.174969,13.791617
Coleoptera,Carabidae,Calathus melanocephalus,"Calathus melanocephalus (Linnaeus, 1758)",DE,50.724968,13.874952
Coleoptera,Carabidae,Calathus melanocephalus,"Calathus melanocephalus (Linnaeus, 1758)",DE,51.174973,13.708281
Coleoptera,Carabidae,Calathus melanocephalus,"Calathus melanocephalus (Linnaeus, 1758)",DE,50.724968,13.874952
Coleoptera,Carabidae,Calathus melanocephalus,"Calathus melanocephalus (Linnaeus, 1758)",DE,51.174969,13.791617
Coleoptera,Carabidae,Calathus melanocephalus,"Calathus melanocephalus (Linnaeus, 1758)",DE,51.174969,13.791617
Coleoptera,Carabidae,Calathus melanocephalus,"Calathus melanocephalus (Linnaeus, 1758)",DE,51.174969,13.791617
Coleoptera,Carabidae,Calathus melanocephalus,"Calathus melanocephalus (Linnaeus, 1758)",DE,50.724972,13.791615
Coleoptera,Carabidae,Calathus melanocephalus,"Calathus melanocephalus (Linnaeus, 1758)",DE,50.724968,13.874952
Coleoptera,Carabidae,Calathus melanocephalus,"Calathus melanocephalus (Linnaeus, 1758)",DE,51.174969,13.791617
Coleoptera,Carabidae,Calathus melanocephalus,"Calathus melanocephalus (Linnaeus, 1758)",DE,51.124969,13.791616
Coleoptera,Carabidae,Calathus melanocephalus,"Calathus melanocephalus (Linnaeus, 1758)",DE,51.374977,14.708309
Coleoptera,Carabidae,Calathus melanocephalus,"Calathus melanocephalus (Linnaeus, 1758)",DE,51.174969,13.791617
Coleoptera,Carabidae,Calathus melanocephalus,"Calathus melanocephalus (Linnaeus, 1758)",DE,50.724968,13.874952
Coleoptera,Carabidae,Calathus melanocephalus,"Calathus melanocephalus (Linnaeus, 1758)",DE,51.174969,13.791617
Coleoptera,Carabidae,Calathus melanocephalus,"Calathus melanocephalus (Linnaeus, 1758)",DE,51.174973,13.708281
Coleoptera,Carabidae,Calathus melanocephalus,"Calathus melanocephalus (Linnaeus, 1758)",DE,50.724968,13.874952
Coleoptera,Carabidae,Calathus melanocephalus,"Calathus melanocephalus (Linnaeus, 1758)",DE,50.774971,13.791615
Coleoptera,Carabidae,Calathus melanocephalus,"Calathus melanocephalus (Linnaeus, 1758)",DE,50.774971,13.791615
Coleoptera,Carabidae,Calathus melanocephalus,"Calathus melanocephalus (Linnaeus, 1758)",DE,51.07497,13.708281
Coleoptera,Carabidae,Calathus melanocephalus,"Calathus melanocephalus (Linnaeus, 1758)",DE,51.07497,13.708281
Coleoptera,Carabidae,Calathus melanocephalus,"Calathus melanocephalus (Linnaeus, 1758)",DE,51.374977,14.708309
Coleoptera,Carabidae,Calathus melanocephalus,"Calathus melanocephalus (Linnaeus, 1758)",DE,51.07497,13.708281
Coleoptera,Carabidae,Calathus melanocephalus,"Calathus melanocephalus (Linnaeus, 1758)",DE,50.724968,13.874952
Coleoptera,Carabidae,Calathus melanocephalus,"Calathus melanocephalus (Linnaeus, 1758)",DE,51.124969,13.708281
Coleoptera,Carabidae,Calathus melanocephalus,"Calathus melanocephalus (Linnaeus, 1758)",DE,51.07497,13.708281
Coleoptera,Carabidae,Calathus melanocephalus,"Calathus melanocephalus (Linnaeus, 1758)",DE,51.07497,13.708281
Coleoptera,Carabidae,Calathus melanocephalus,"Calathus melanocephalus (Linnaeus, 1758)",DE,51.07497,13.708281
Coleoptera,Carabidae,Calathus melanocephalus,"Calathus melanocephalus (Linnaeus, 1758)",DE,51.124969,13.708281
Coleoptera,Carabidae,Calathus melanocephalus,"Calathus melanocephalus (Linnaeus, 1758)",DE,51.07497,13.708281
Coleoptera,Carabidae,Calathus melanocephalus,"Calathus melanocephalus (Linnaeus, 1758)",DE,51.07497,13.708281
Coleoptera,Carabidae,Calathus melanocephalus,"Calathus melanocephalus (Linnaeus, 1758)",DE,51.07497,13.708281
Coleoptera,Carabidae,Calathus melanocephalus,"Calathus melanocephalus (Linnaeus, 1758)",DE,51.374973,13.458272
Coleoptera,Carabidae,Calathus melanocephalus,"Calathus melanocephalus (Linnaeus, 1758)",DE,51.024975,13.791615
Coleoptera,Carabidae,Calathus melanocephalus,"Calathus melanocephalus (Linnaeus, 1758)",DE,51.074966,13.791615
Coleoptera,Carabidae,Calathus melanocephalus,"Calathus melanocephalus (Linnaeus, 1758)",DE,51.124969,13.791616
Coleoptera,Carabidae,Calathus melanocephalus,"Calathus melanocephalus (Linnaeus, 1758)",DE,51.024971,13.874953
Coleoptera,Carabidae,Calathus melanocephalus,"Calathus melanocephalus (Linnaeus, 1758)",DE,51.074966,13.791615
Coleoptera,Carabidae,Calathus melanocephalus,"Calathus melanocephalus (Linnaeus, 1758)",DE,51.074966,13.791615
Coleoptera,Carabidae,Calathus melanocephalus,"Calathus melanocephalus (Linnaeus, 1758)",DE,51.124969,13.708281
Coleoptera,Carabidae,Calathus melanocephalus,"Calathus melanocephalus (Linnaeus, 1758)",DE,51.074966,13.791615
Coleoptera,Carabidae,Calathus melanocephalus,"Calathus melanocephalus (Linnaeus, 1758)",DE,51.024975,13.708278
Coleoptera,Carabidae,Calathus melanocephalus,"Calathus melanocephalus (Linnaeus, 1758)",DE,51.374973,13.458272
Coleoptera,Carabidae,Calathus melanocephalus,"Calathus melanocephalus (Linnaeus, 1758)",DE,51.124969,13.708281
Coleoptera,Carabidae,Calathus melanocephalus,"Calathus melanocephalus (Linnaeus, 1758)",DE,50.974972,13.874951
Coleoptera,Carabidae,Calathus melanocephalus,"Calathus melanocephalus (Linnaeus, 1758)",DE,51.074966,13.791615
Coleoptera,Carabidae,Calathus melanocephalus,"Calathus melanocephalus (Linnaeus, 1758)",DE,51.024975,13.708278
Coleoptera,Carabidae,Calathus melanocephalus,"Calathus melanocephalus (Linnaeus, 1758)",DE,51.074966,13.791615
Coleoptera,Carabidae,Calathus melanocephalus,"Calathus melanocephalus (Linnaeus, 1758)",DE,51.024971,13.874953
Coleoptera,Carabidae,Calathus melanocephalus,"Calathus melanocephalus (Linnaeus, 1758)",DE,51.024975,13.791615
Coleoptera,Carabidae,Calathus melanocephalus,"Calathus melanocephalus (Linnaeus, 1758)",DE,51.374973,13.458272
Coleoptera,Carabidae,Calathus melanocephalus,"Calathus melanocephalus (Linnaeus, 1758)",DE,50.974972,13.874951
Coleoptera,Carabidae,Calathus melanocephalus,"Calathus melanocephalus (Linnaeus, 1758)",DE,51.174973,13.708281
Coleoptera,Carabidae,Calathus melanocephalus,"Calathus melanocephalus (Linnaeus, 1758)",DE,51.374973,13.458272
Coleoptera,Carabidae,Calathus melanocephalus,"Calathus melanocephalus (Linnaeus, 1758)",DE,51.074966,13.791615
Coleoptera,Carabidae,Calathus melanocephalus,"Calathus melanocephalus (Linnaeus, 1758)",DE,50.974972,13.874951
Coleoptera,Carabidae,Calathus melanocephalus,"Calathus melanocephalus (Linnaeus, 1758)",DE,51.074966,13.791615
Coleoptera,Carabidae,Calathus melanocephalus,"Calathus melanocephalus (Linnaeus, 1758)",DE,51.074966,13.791615
Coleoptera,Carabidae,Calathus melanocephalus,"Calathus melanocephalus (Linnaeus, 1758)",DE,51.024975,13.791615
Coleoptera,Carabidae,Calathus melanocephalus,"Calathus melanocephalus (Linnaeus, 1758)",DE,51.374973,13.458272
Coleoptera,Carabidae,Calathus melanocephalus,"Calathus melanocephalus (Linnaeus, 1758)",DE,51.07497,13.708281
Coleoptera,Carabidae,Calathus melanocephalus,"Calathus melanocephalus (Linnaeus, 1758)",DE,51.024971,13.874953
Coleoptera,Carabidae,Calathus melanocephalus,"Calathus melanocephalus (Linnaeus, 1758)",DE,51.124969,13.791616
Coleoptera,Carabidae,Calathus melanocephalus,"Calathus melanocephalus (Linnaeus, 1758)",DE,50.974972,13.874951
Coleoptera,Carabidae,Calathus melanocephalus,"Calathus melanocephalus (Linnaeus, 1758)",DE,51.024971,13.874953
Coleoptera,Carabidae,Calathus melanocephalus,"Calathus melanocephalus (Linnaeus, 1758)",DE,51.074966,13.791615
Coleoptera,Carabidae,Calathus melanocephalus,"Calathus melanocephalus (Linnaeus, 1758)",DE,51.074966,13.791615
Coleoptera,Carabidae,Calathus melanocephalus,"Calathus melanocephalus (Linnaeus, 1758)",DE,51.024971,13.874953
Coleoptera,Carabidae,Calathus melanocephalus,"Calathus melanocephalus (Linnaeus, 1758)",DE,51.124969,13.708281
Coleoptera,Carabidae,Calathus melanocephalus,"Calathus melanocephalus (Linnaeus, 1758)",DE,51.024975,13.791615
Coleoptera,Carabidae,Calathus melanocephalus,"Calathus melanocephalus (Linnaeus, 1758)",DE,51.074966,13.791615
Coleoptera,Carabidae,Calathus melanocephalus,"Calathus melanocephalus (Linnaeus, 1758)",DE,51.07497,13.708281
Coleoptera,Carabidae,Calathus melanocephalus,"Calathus melanocephalus (Linnaeus, 1758)",DE,51.07497,13.708281
Coleoptera,Carabidae,Calathus melanocephalus,"Calathus melanocephalus (Linnaeus, 1758)",DE,51.024975,13.791615
Coleoptera,Carabidae,Calathus melanocephalus,"Calathus melanocephalus (Linnaeus, 1758)",DE,51.124969,13.708281
Coleoptera,Carabidae,Calathus melanocephalus,"Calathus melanocephalus (Linnaeus, 1758)",DE,51.124969,13.791616
Coleoptera,Carabidae,Calathus melanocephalus,"Calathus melanocephalus (Linnaeus, 1758)",DE,51.07497,13.708281
Coleoptera,Carabidae,Calathus melanocephalus,"Calathus melanocephalus (Linnaeus, 1758)",DE,51.024971,13.874953
Coleoptera,Carabidae,Calathus melanocephalus,"Calathus melanocephalus (Linnaeus, 1758)",DE,51.024971,13.874953
Coleoptera,Carabidae,Calathus melanocephalus,"Calathus melanocephalus (Linnaeus, 1758)",DE,51.174969,13.791617
Coleoptera,Carabidae,Calathus melanocephalus,"Calathus melanocephalus (Linnaeus, 1758)",DE,51.07497,13.708281
Coleoptera,Carabidae,Calathus melanocephalus,"Calathus melanocephalus (Linnaeus, 1758)",DE,51.024975,13.791615
Coleoptera,Carabidae,Calathus melanocephalus,"Calathus melanocephalus (Linnaeus, 1758)",DE,51.074966,13.791615
Coleoptera,Carabidae,Calathus melanocephalus,"Calathus melanocephalus (Linnaeus, 1758)",DE,51.07497,13.708281
Coleoptera,Carabidae,Calathus melanocephalus,"Calathus melanocephalus (Linnaeus, 1758)",DE,51.024975,13.791615
Coleoptera,Carabidae,Calathus melanocephalus,"Calathus melanocephalus (Linnaeus, 1758)",DE,51.124969,13.791616
Coleoptera,Carabidae,Calathus melanocephalus,"Calathus melanocephalus (Linnaeus, 1758)",DE,51.124969,13.791616
Coleoptera,Carabidae,Calathus melanocephalus,"Calathus melanocephalus (Linnaeus, 1758)",DE,51.07497,13.708281
Coleoptera,Carabidae,Calathus melanocephalus,"Calathus melanocephalus (Linnaeus, 1758)",DE,51.174969,13.791617
Coleoptera,Carabidae,Calathus melanocephalus,"Calathus melanocephalus (Linnaeus, 1758)",DE,51.124969,13.791616
Coleoptera,Carabidae,Calathus melanocephalus,"Calathus melanocephalus (Linnaeus, 1758)",DE,51.174969,13.791617
Coleoptera,Carabidae,Calathus melanocephalus,"Calathus melanocephalus (Linnaeus, 1758)",DE,51.174969,13.791617
Coleoptera,Carabidae,Calathus melanocephalus,"Calathus melanocephalus (Linnaeus, 1758)",DE,51.124969,13.791616
Coleoptera,Carabidae,Calathus melanocephalus,"Calathus melanocephalus (Linnaeus, 1758)",DE,51.174973,13.708281
Coleoptera,Carabidae,Calathus melanocephalus,"Calathus melanocephalus (Linnaeus, 1758)",DE,51.174969,13.791617
Coleoptera,Carabidae,Calathus melanocephalus,"Calathus melanocephalus (Linnaeus, 1758)",DE,51.174969,13.791617
Coleoptera,Carabidae,Calathus melanocephalus,"Calathus melanocephalus (Linnaeus, 1758)",DE,51.174969,13.791617
Coleoptera,Carabidae,Calathus melanocephalus,"Calathus melanocephalus (Linnaeus, 1758)",DE,51.174969,13.791617
Coleoptera,Carabidae,Calathus melanocephalus,"Calathus melanocephalus (Linnaeus, 1758)",DE,51.174969,13.791617
Coleoptera,Carabidae,Calathus melanocephalus,"Calathus melanocephalus (Linnaeus, 1758)",DE,51.174969,13.791617
Coleoptera,Carabidae,Calathus melanocephalus,"Calathus melanocephalus (Linnaeus, 1758)",DE,51.174969,13.791617
Coleoptera,Carabidae,Calathus melanocephalus,"Calathus melanocephalus (Linnaeus, 1758)",DE,51.174969,13.791617
Coleoptera,Carabidae,Calathus melanocephalus,"Calathus melanocephalus (Linnaeus, 1758)",DE,51.174969,13.791617
Coleoptera,Carabidae,Calathus melanocephalus,"Calathus melanocephalus (Linnaeus, 1758)",DE,51.124969,13.791616
Coleoptera,Carabidae,Calathus melanocephalus,"Calathus melanocephalus (Linnaeus, 1758)",DE,51.174969,13.791617
Coleoptera,Carabidae,Calathus melanocephalus,"Calathus melanocephalus (Linnaeus, 1758)",DE,51.174969,13.791617
Coleoptera,Carabidae,Calathus melanocephalus,"Calathus melanocephalus (Linnaeus, 1758)",DE,51.174969,13.791617
Coleoptera,Carabidae,Calathus melanocephalus,"Calathus melanocephalus (Linnaeus, 1758)",DE,51.174969,13.791617
Coleoptera,Carabidae,Calathus melanocephalus,"Calathus melanocephalus (Linnaeus, 1758)",DE,51.174969,13.791617
Coleoptera,Carabidae,Calathus melanocephalus,"Calathus melanocephalus (Linnaeus, 1758)",DE,51.174969,13.791617
Coleoptera,Carabidae,Calathus melanocephalus,"Calathus melanocephalus (Linnaeus, 1758)",DE,51.174969,13.791617
Coleoptera,Carabidae,Calathus melanocephalus,"Calathus melanocephalus (Linnaeus, 1758)",DE,51.174969,13.791617
Coleoptera,Carabidae,Calathus melanocephalus,"Calathus melanocephalus (Linnaeus, 1758)",DE,51.174969,13.791617
Coleoptera,Carabidae,Calathus melanocephalus,"Calathus melanocephalus (Linnaeus, 1758)",DE,51.174969,13.791617
Coleoptera,Carabidae,Calathus melanocephalus,"Calathus melanocephalus (Linnaeus, 1758)",DE,51.174969,13.791617
Coleoptera,Carabidae,Calathus melanocephalus,"Calathus melanocephalus (Linnaeus, 1758)",DE,51.174969,13.791617
