x,y,raw,cumulative,Cloglog
651.0,651.0,1.95459E-7,0.005516326,0.00053083
652.0,652.0,3.71771E-5,0.568033101,0.096060376
653.0,653.0,7.01632E-7,0.023897924,0.001904187
654.0,654.0,4.16365E-4,49.803991965,0.677311248
655.0,655.0,1.7706E-7,0.002587858,0.000480873
656.0,656.0,1.79172E-6,0.055104822,0.004855421
657.0,657.0,5.96347E-7,0.021137181,0.001618683
658.0,658.0,3.74314E-6,0.091816258,0.010116817
659.0,659.0,7.46792E-5,1.254609163,0.183614082
660.0,660.0,6.05235E-6,0.140856273,0.016306961
661.0,661.0,1.68329E-6,0.049856438,0.00456228
662.0,662.0,1.76522E-7,0.002428758,0.000479411
663.0,663.0,3.38358E-5,0.493407852,0.087818199
664.0,664.0,9.81837E-5,2.030641733,0.234111587
665.0,665.0,5.35682E-7,0.016543916,0.001454137
666.0,666.0,1.80171E-7,0.003550825,0.00048932
667.0,667.0,8.16276E-6,0.166423317,0.021930342
668.0,668.0,3.60669E-4,22.762474392,0.624602183
669.0,669.0,7.45782E-7,0.027066904,0.002023888
670.0,670.0,3.50549E-4,17.88556389,0.614138913
671.0,671.0,4.40017E-4,84.442657119,0.697392518
672.0,672.0,6.94832E-7,0.023408626,0.00188575
673.0,673.0,5.85896E-6,0.132523757,0.015790056
674.0,674.0,1.78499E-7,0.003156221,0.00048478
675.0,675.0,2.07161E-4,5.295880963,0.430365173
676.0,676.0,1.64423E-6,0.046860455,0.004456643
677.0,677.0,4.69802E-6,0.10399499,0.012681215
678.0,678.0,1.87315E-7,0.004886417,0.000508718
679.0,679.0,1.33691E-7,0.000548034,0.00036311
680.0,680.0,1.31796E-7,0.000441793,0.000357963
681.0,681.0,4.72825E-7,0.010623103,0.00128362
682.0,682.0,3.53182E-5,0.524515122,0.091484136
683.0,683.0,1.34667E-7,0.00057493,0.000365759
684.0,684.0,1.98387E-4,4.991796184,0.416625185
685.0,685.0,2.56202E-6,0.080859463,0.006935634
686.0,686.0,5.71404E-7,0.020317589,0.001551032
687.0,687.0,1.76402E-6,0.052794211,0.004780561
688.0,688.0,1.82771E-7,0.004222054,0.00049638
689.0,689.0,1.4448E-4,3.298709008,0.324623676
690.0,690.0,1.83283E-7,0.004405152,0.00049777
691.0,691.0,5.94245E-5,0.95216642,0.14907259
692.0,692.0,1.92652E-7,0.005360905,0.000523209
693.0,693.0,1.19883E-4,2.500748673,0.277953648
694.0,694.0,9.46401E-6,0.202558662,0.025381578
695.0,695.0,7.74595E-7,0.029128501,0.002101997
696.0,696.0,1.62928E-7,0.001120659,0.000442502
697.0,697.0,4.59077E-6,0.103057017,0.012393524
698.0,698.0,3.28104E-4,13.696184565,0.589879131
699.0,699.0,2.1294E-6,0.074803447,0.005767883
700.0,700.0,1.91129E-7,0.005245671,0.000519071
701.0,701.0,2.04048E-7,0.005873955,0.000554149
702.0,702.0,2.7948E-7,0.006643311,0.000758928
703.0,703.0,2.9459E-4,9.503906812,0.550789093
704.0,704.0,9.35636E-5,1.915700668,0.224438746
705.0,705.0,4.13549E-7,0.008459522,0.001122787
706.0,706.0,4.42517E-7,0.009150283,0.001201389
707.0,707.0,3.29886E-7,0.00736758,0.000895744
708.0,708.0,4.99438E-7,0.012905771,0.001355818
709.0,709.0,1.65824E-7,0.001252445,0.000450363
710.0,710.0,8.61774E-5,1.568710864,0.208720066
711.0,711.0,1.72999E-7,0.001711024,0.000469845
712.0,712.0,4.84866E-5,0.750110864,0.123409539
713.0,713.0,5.02382E-7,0.013256382,0.001363804
714.0,714.0,5.31114E-7,0.015529479,0.001441748
715.0,715.0,1.28056E-7,0.000389246,0.000347807
716.0,716.0,5.45156E-6,0.122838615,0.014700204
717.0,717.0,4.41105E-5,0.662233044,0.112926536
718.0,718.0,4.36959E-5,0.653426087,0.111926905
719.0,719.0,2.75601E-7,0.006559811,0.000748398
720.0,720.0,9.03027E-7,0.033672816,0.002450093
721.0,721.0,2.16803E-7,0.006211563,0.000588779
722.0,722.0,1.39822E-6,0.042196489,0.003791101
723.0,723.0,1.14336E-5,0.225058252,0.030582291
724.0,724.0,8.65729E-5,1.586020752,0.209569789
725.0,725.0,1.17346E-5,0.227390515,0.031374772
726.0,726.0,6.63209E-7,0.022595268,0.001800006
727.0,727.0,4.31766E-6,0.102153634,0.011660528
728.0,728.0,6.00538E-6,0.138443036,0.016181442
729.0,729.0,1.77468E-7,0.002871574,0.000481981
730.0,730.0,1.83673E-7,0.004441872,0.000498829
731.0,731.0,6.23492E-7,0.02162895,0.0016923
732.0,732.0,5.21391E-6,0.116958628,0.014063912
733.0,733.0,1.47901E-4,3.386283325,0.330870348
734.0,734.0,1.20354E-7,0.000178694,0.000326891
735.0,735.0,1.56525E-7,0.001023841,0.000425115
736.0,736.0,2.19288E-4,5.554284861,0.448825003
737.0,737.0,4.44953E-4,93.073007326,0.701422855
738.0,738.0,1.22472E-7,0.000239215,0.000332645
739.0,739.0,2.03491E-4,5.172409255,0.424657241
740.0,740.0,1.40217E-7,0.000754755,0.00038083
741.0,741.0,1.17884E-7,0.000106825,0.000320183
742.0,742.0,9.42358E-5,1.934541337,0.225853692
743.0,743.0,1.79958E-6,0.055823463,0.00487669
744.0,744.0,1.66373E-6,0.048682842,0.004509364
745.0,745.0,1.43577E-4,3.255448887,0.322964451
746.0,746.0,3.63492E-4,24.355899595,0.627470029
747.0,747.0,1.3343E-7,0.000534665,0.000362402
748.0,748.0,6.87368E-6,0.147151966,0.018499295
749.0,749.0,2.33935E-5,0.342584296,0.061571995
750.0,750.0,2.10691E-7,0.006040722,0.000572184
751.0,751.0,4.9608E-7,0.012606665,0.001346707
752.0,752.0,2.04825E-7,0.005894438,0.000556257
753.0,753.0,3.3711E-5,0.486641143,0.08750876
754.0,754.0,5.42938E-7,0.017837676,0.00147382
755.0,755.0,1.25426E-7,0.000325918,0.000340664
756.0,756.0,4.20089E-4,54.991871067,0.680559343
757.0,757.0,1.75454E-7,0.002094201,0.000476512
758.0,758.0,9.86187E-6,0.207417377,0.0264344
759.0,759.0,6.5572E-7,0.022330572,0.001779697
760.0,760.0,8.36774E-5,1.467158595,0.20332793
761.0,761.0,1.3304E-6,0.040415238,0.003607546
762.0,762.0,6.72941E-7,0.022995919,0.001826393
763.0,763.0,4.52023E-7,0.009509229,0.00122718
764.0,764.0,3.10083E-4,11.20164475,0.569303142
765.0,765.0,5.54374E-6,0.124492629,0.014946907
766.0,766.0,8.59821E-7,0.033058338,0.002333003
767.0,767.0,5.32888E-6,0.120140228,0.01437179
768.0,768.0,7.09794E-7,0.02467534,0.001926319
769.0,769.0,2.01994E-6,0.066747972,0.005472202
770.0,770.0,2.51944E-4,6.928409414,0.495613554
771.0,771.0,7.57556E-7,0.027517114,0.002055807
772.0,772.0,5.19378E-7,0.01463805,0.00140991
773.0,773.0,4.02497E-6,0.097223887,0.01087438
774.0,774.0,1.54199E-6,0.043963039,0.004180113
775.0,775.0,2.14589E-7,0.006189883,0.000582769
776.0,776.0,1.25245E-6,0.038208374,0.00339653
777.0,777.0,4.15215E-4,48.265710672,0.676301965
778.0,778.0,1.33273E-6,0.040548511,0.003613857
779.0,779.0,9.17055E-7,0.034037736,0.002488107
780.0,780.0,4.73721E-7,0.010765172,0.00128605
781.0,781.0,8.2884E-6,0.16973234,0.022264088
782.0,782.0,9.71203E-5,2.001297516,0.23189593
783.0,783.0,4.39095E-7,0.009061806,0.001192103
784.0,784.0,2.85323E-6,0.082779828,0.007720923
785.0,785.0,4.44306E-6,0.10259794,0.011997158
786.0,786.0,1.71356E-5,0.302182043,0.045482465
787.0,787.0,1.43782E-4,3.269827095,0.323341264
788.0,788.0,1.77408E-7,0.002782851,0.000481818
789.0,789.0,1.34615E-5,0.243748572,0.035907908
790.0,790.0,1.0588E-6,0.035001895,0.002872129
791.0,791.0,9.24813E-5,1.878378393,0.22215505
792.0,792.0,1.51607E-7,0.00094712,0.000411759
793.0,793.0,1.73951E-4,4.225706896,0.376585039
794.0,794.0,2.06833E-4,5.275164831,0.429856126
795.0,795.0,2.0885E-6,0.073113434,0.005657394
796.0,796.0,1.3519E-5,0.249149504,0.036058618
797.0,797.0,3.79373E-6,0.0933264,0.010252863
798.0,798.0,5.4893E-7,0.018984292,0.001490073
799.0,799.0,4.8986E-7,0.012014598,0.001329835
800.0,800.0,1.88307E-6,0.060060465,0.005102361
801.0,801.0,7.40043E-5,1.217384662,0.182116035
802.0,802.0,1.82825E-7,0.004240336,0.000496525
803.0,803.0,5.16019E-7,0.014275517,0.001400799
804.0,804.0,1.82822E-4,4.474110772,0.391429019
805.0,805.0,3.73166E-4,27.963807205,0.637131957
806.0,806.0,1.65321E-6,0.047190373,0.004480923
807.0,807.0,1.67504E-6,0.049183788,0.004539952
808.0,808.0,8.22614E-7,0.031048141,0.002232161
809.0,809.0,5.37916E-7,0.017134759,0.001460198
810.0,810.0,9.51129E-5,1.972420098,0.227695854
811.0,811.0,8.68956E-5,1.629404942,0.210262335
812.0,812.0,3.6426E-4,24.610637639,0.628245699
813.0,813.0,1.31139E-4,2.803119995,0.299697416
814.0,814.0,1.95849E-7,0.005555472,0.000531888
815.0,815.0,1.16558E-6,0.036138857,0.003161333
816.0,816.0,8.72606E-7,0.033318636,0.002367654
817.0,817.0,1.76271E-7,0.002340553,0.000478729
818.0,818.0,5.06324E-7,0.013508924,0.001374497
819.0,819.0,1.3819E-7,0.000643215,0.000375326
820.0,820.0,1.25462E-7,0.000338464,0.000340764
821.0,821.0,2.06641E-6,0.071866647,0.00559773
822.0,822.0,4.29632E-4,69.226510097,0.688734544
823.0,823.0,4.28261E-4,67.081272993,0.687573002
824.0,824.0,5.11934E-7,0.014018184,0.001389716
825.0,825.0,1.77283E-7,0.002694165,0.000481478
826.0,826.0,8.04233E-7,0.030072916,0.002182337
827.0,827.0,4.91517E-5,0.764742496,0.124991911
828.0,828.0,1.3176E-7,0.000428614,0.000357865
829.0,829.0,3.8971E-7,0.007898764,0.001058099
830.0,830.0,2.12379E-7,0.006083164,0.000576768
831.0,831.0,2.94856E-6,0.083074685,0.007977861
832.0,832.0,5.3407E-6,0.121207341,0.014403442
833.0,833.0,4.20127E-4,55.075895812,0.680591983
834.0,834.0,1.62685E-6,0.04637039,0.004409633
835.0,835.0,1.65556E-4,3.935821707,0.362204567
836.0,836.0,2.58045E-6,0.081117508,0.006985355
837.0,837.0,2.90244E-4,8.890388399,0.545454479
838.0,838.0,1.3212E-7,0.000468187,0.000358844
839.0,839.0,1.20477E-7,0.000190742,0.000327225
840.0,840.0,2.05225E-6,0.068983123,0.005559479
841.0,841.0,2.05878E-6,0.070422816,0.005577127
842.0,842.0,2.05037E-6,0.068777898,0.005554394
843.0,843.0,3.33604E-4,14.392277233,0.595961528
844.0,844.0,1.2538E-4,2.636190715,0.288656021
845.0,845.0,5.49624E-5,0.853478036,0.138695213
846.0,846.0,7.86395E-7,0.029753936,0.002133985
847.0,847.0,1.48895E-4,3.430785504,0.332675486
848.0,848.0,3.96429E-4,37.703262555,0.659354115
849.0,849.0,5.63951E-6,0.126740336,0.015203144
850.0,850.0,4.28982E-4,67.981326903,0.68818413
851.0,851.0,7.73753E-7,0.028896208,0.002099715
852.0,852.0,3.67036E-4,25.634669478,0.63103859
853.0,853.0,1.38935E-5,0.26418741,0.037038871
854.0,854.0,4.13076E-4,46.070124062,0.674415093
855.0,855.0,9.43548E-6,0.197830233,0.025306042
856.0,856.0,9.5765E-7,0.034603465,0.002598104
857.0,857.0,3.19415E-4,12.240890007,0.58008436
858.0,858.0,1.43643E-6,0.042621103,0.003894505
859.0,859.0,4.71014E-7,0.010528672,0.001278704
860.0,860.0,7.82603E-7,0.029518649,0.002123707
861.0,861.0,3.10401E-5,0.428790527,0.080864228
862.0,862.0,3.32329E-5,0.483270047,0.086322869
863.0,863.0,4.24955E-6,0.101721868,0.011477645
864.0,864.0,1.85993E-6,0.059498066,0.005039804
865.0,865.0,1.07517E-4,2.163335303,0.25328525
866.0,866.0,1.07617E-4,2.174097001,0.253488798
867.0,867.0,5.3466E-7,0.016115658,0.001451365
868.0,868.0,4.196E-7,0.008543108,0.001139206
869.0,869.0,2.04907E-6,0.068572862,0.005550901
870.0,870.0,1.76864E-7,0.002552452,0.00048034
871.0,871.0,9.45545E-5,1.953432068,0.226523488
872.0,872.0,1.70779E-7,0.001573377,0.000463819
873.0,873.0,1.65739E-7,0.001235863,0.000450134
874.0,874.0,1.6944E-7,0.001420155,0.000460184
875.0,875.0,1.85464E-7,0.004718806,0.000503692
876.0,876.0,5.57285E-6,0.125049915,0.015024803
877.0,877.0,5.91644E-7,0.021018286,0.001605927
878.0,878.0,3.85955E-7,0.007859793,0.001047908
879.0,879.0,9.13123E-6,0.192291864,0.024500131
880.0,880.0,1.70318E-7,0.001505124,0.000462567
881.0,881.0,4.80929E-7,0.011480083,0.001305605
882.0,882.0,3.22456E-4,12.786612157,0.58353815
883.0,883.0,5.01549E-7,0.013206144,0.001361546
884.0,884.0,1.82285E-7,0.004094305,0.00049506
885.0,885.0,1.85583E-7,0.004755914,0.000504014
886.0,886.0,7.723E-7,0.028741565,0.002095776
887.0,887.0,2.23917E-6,0.079182247,0.006064307
888.0,888.0,4.2972E-4,69.441347455,0.688808804
889.0,889.0,4.73895E-7,0.010859937,0.001286522
890.0,890.0,7.69025E-5,1.322737163,0.188530093
891.0,891.0,8.81514E-5,1.725480228,0.212951881
892.0,892.0,5.86166E-5,0.910786601,0.147202984
893.0,893.0,1.52019E-5,0.273137992,0.040455366
894.0,894.0,1.44847E-6,0.043055269,0.003927067
895.0,895.0,3.1554E-4,11.859180115,0.575640653
896.0,896.0,1.74274E-7,0.00188453,0.000473309
897.0,897.0,3.00051E-4,9.920921885,0.557403186
898.0,898.0,1.50121E-6,0.043504378,0.004069788
899.0,899.0,9.4608E-6,0.200666124,0.025373094
900.0,900.0,8.60853E-7,0.033144423,0.0023358
901.0,901.0,2.02524E-5,0.320658852,0.053530164
902.0,902.0,3.59051E-4,21.719293095,0.622948144
903.0,903.0,1.14265E-5,0.221629173,0.030563699
904.0,904.0,3.93589E-5,0.595092259,0.101401993
905.0,905.0,3.41624E-5,0.507038238,0.088627021
906.0,906.0,1.14272E-6,0.035560618,0.003099425
907.0,907.0,5.13517E-6,0.114365931,0.013852988
908.0,908.0,1.95042E-7,0.005477266,0.000529698
909.0,909.0,1.96832E-7,0.005634013,0.000534558
910.0,910.0,7.29599E-7,0.026182582,0.001980015
911.0,911.0,4.37214E-4,80.23104466,0.695079949
912.0,912.0,3.07601E-4,11.016342437,0.566388813
913.0,913.0,1.88848E-7,0.005112413,0.000512879
914.0,914.0,7.05387E-7,0.024179426,0.001914369
915.0,915.0,3.60335E-5,0.538807674,0.093247818
916.0,916.0,4.80758E-6,0.106385727,0.012975028
917.0,917.0,4.07094E-6,0.100055826,0.010997902
918.0,918.0,6.65767E-7,0.022794745,0.00180694
919.0,919.0,8.204E-7,0.030965879,0.002226158
920.0,920.0,1.147E-4,2.371751679,0.267715117
921.0,921.0,1.41895E-4,3.212696766,0.319863279
922.0,922.0,1.35331E-5,0.251855936,0.03609547
923.0,923.0,1.69565E-7,0.001437112,0.000460523
924.0,924.0,5.94061E-5,0.946223968,0.149030057
925.0,925.0,1.60503E-6,0.045236082,0.004350627
926.0,926.0,2.02267E-6,0.067354383,0.005479584
927.0,927.0,5.35721E-7,0.016597488,0.001454242
928.0,928.0,3.66427E-6,0.090330732,0.009904727
929.0,929.0,3.36526E-4,14.894812602,0.599155705
930.0,930.0,6.63061E-7,0.022528947,0.001799603
931.0,931.0,5.42508E-7,0.017783382,0.001472653
932.0,932.0,7.15866E-7,0.025460549,0.001942782
933.0,933.0,6.87836E-5,1.146016864,0.17043401
934.0,934.0,1.73473E-7,0.001814959,0.000471134
935.0,935.0,1.98305E-6,0.063341242,0.005372542
936.0,936.0,4.3339E-4,75.050119573,0.691895831
937.0,937.0,2.19914E-6,0.077851295,0.005956222
938.0,938.0,5.4548E-7,0.01832775,0.001480714
939.0,939.0,2.78254E-6,0.081933595,0.007530358
940.0,940.0,1.76624E-7,0.002481738,0.000479689
941.0,941.0,4.41549E-4,86.646787559,0.698649225
942.0,942.0,1.63356E-7,0.001153304,0.000443664
943.0,943.0,1.22993E-4,2.561542541,0.284027244
944.0,944.0,7.15013E-7,0.02531744,0.001940469
945.0,945.0,5.11744E-5,0.795127959,0.12978655
946.0,946.0,5.16601E-7,0.014327177,0.001402377
947.0,947.0,1.32059E-6,0.040282198,0.003581001
948.0,948.0,3.27834E-5,0.476635746,0.085206696
949.0,949.0,1.46467E-7,0.000797715,0.000397803
950.0,950.0,4.67855E-7,0.010200182,0.001270135
951.0,951.0,1.77664E-7,0.002978102,0.000482512
952.0,952.0,5.17872E-7,0.014482432,0.001405826
953.0,953.0,4.86683E-7,0.011868004,0.001321216
954.0,954.0,1.04852E-5,0.210514458,0.028081455
955.0,955.0,1.30492E-6,0.039624153,0.003538583
956.0,956.0,3.48682E-4,17.290912434,0.612176983
957.0,957.0,4.13954E-5,0.623571683,0.106359547
958.0,958.0,4.31816E-4,72.800752055,0.690575485
959.0,959.0,5.87742E-6,0.133698316,0.015839387
960.0,960.0,8.67009E-5,1.603350632,0.209844499
961.0,961.0,4.70842E-7,0.010481571,0.001278238
962.0,962.0,3.19006E-4,12.177014666,0.579617408
963.0,963.0,3.65468E-4,25.085038132,0.629463912
964.0,964.0,1.24501E-7,0.000300901,0.000338154
965.0,965.0,5.46209E-7,0.01849157,0.001482693
966.0,966.0,3.40505E-4,15.775133424,0.60346554
967.0,967.0,4.81829E-7,0.011528266,0.001308047
968.0,968.0,7.80675E-6,0.1560477,0.020983975
969.0,969.0,1.83213E-7,0.004368501,0.000497578
970.0,970.0,2.63175E-5,0.369927813,0.068996502
971.0,971.0,5.37579E-7,0.016865873,0.001459284
972.0,972.0,3.90644E-7,0.007937828,0.001060634
973.0,973.0,3.20776E-5,0.457088432,0.083450935
974.0,974.0,3.1536E-4,11.827626076,0.575432205
975.0,975.0,1.41983E-4,3.241091172,0.320026938
976.0,976.0,6.36867E-7,0.02194396,0.001728573
977.0,977.0,6.94195E-6,0.148538971,0.018681315
978.0,978.0,1.61724E-6,0.045559191,0.004383643
979.0,979.0,5.52546E-7,0.019755504,0.001499882
980.0,980.0,4.53106E-5,0.675710686,0.115813651
981.0,981.0,1.19744E-7,0.000142664,0.000325234
982.0,982.0,1.75997E-7,0.002234841,0.000477988
983.0,983.0,8.26759E-6,0.168075412,0.022208832
984.0,984.0,4.21933E-5,0.636201097,0.108294544
985.0,985.0,7.51958E-7,0.027441358,0.002040631
986.0,986.0,1.24027E-6,0.037708699,0.003363556
987.0,987.0,4.17601E-4,51.26323053,0.678392739
988.0,988.0,2.10884E-6,0.074166019,0.005712354
989.0,989.0,5.19598E-7,0.01469001,0.001410508
990.0,990.0,1.78275E-7,0.003102707,0.000484171
991.0,991.0,2.94527E-4,9.474447795,0.550712311
992.0,992.0,1.86743E-4,4.585623996,0.397876453
993.0,993.0,3.26829E-7,0.007268885,0.000887446
994.0,994.0,5.89175E-7,0.020781839,0.001599232
995.0,995.0,3.69901E-4,27.034541725,0.633898935
996.0,996.0,1.35692E-4,3.017738466,0.308305313
997.0,997.0,3.68636E-4,26.628160292,0.632638708
998.0,998.0,3.50378E-4,17.780411056,0.613959165
999.0,999.0,1.77453E-7,0.002853827,0.00048194
1000.0,1000.0,1.77486E-7,0.002907071,0.00048203
1001.0,1001.0,1.96715E-6,0.062944878,0.005329567
1002.0,1002.0,2.05585E-6,0.069599682,0.005569219
1003.0,1003.0,1.03795E-5,0.209465941,0.02780231
1004.0,1004.0,4.38752E-7,0.008930122,0.001191172
1005.0,1005.0,3.0948E-5,0.416390758,0.080634272
1006.0,1006.0,5.40829E-7,0.017458352,0.001468099
1007.0,1007.0,2.01818E-6,0.066344114,0.00546744
1008.0,1008.0,7.57911E-5,1.299740631,0.186076269
1009.0,1009.0,7.41536E-7,0.026992326,0.002012377
1010.0,1010.0,9.15585E-6,0.193207449,0.024565367
1011.0,1011.0,5.35662E-7,0.016490348,0.001454085
1012.0,1012.0,3.01581E-5,0.407204709,0.078659356
1013.0,1013.0,1.25163E-5,0.23594778,0.033429451
1014.0,1014.0,5.09397E-7,0.013864746,0.001382835
1015.0,1015.0,2.90441E-4,8.919432469,0.545696882
1016.0,1016.0,1.1588E-5,0.22621705,0.030988783
1017.0,1017.0,5.36894E-7,0.016758374,0.001457424
1018.0,1018.0,7.00655E-7,0.023827761,0.001901541
1019.0,1019.0,3.2171E-5,0.460305532,0.083683512
1020.0,1020.0,1.80136E-7,0.003532808,0.000489225
1021.0,1021.0,3.26944E-6,0.08501037,0.008842196
1022.0,1022.0,3.67357E-6,0.090698089,0.009929721
1023.0,1023.0,1.32612E-7,0.000481448,0.000360179
1024.0,1024.0,1.84164E-7,0.004533872,0.000500162
1025.0,1025.0,1.77099E-4,4.383575835,0.381893624
1026.0,1026.0,1.26722E-4,2.674105756,0.291244514
1027.0,1027.0,1.74459E-7,0.001954293,0.000473811
1028.0,1028.0,6.21794E-5,1.061317117,0.155416908
1029.0,1029.0,1.69239E-6,0.050531541,0.004586884
1030.0,1030.0,6.34718E-6,0.145186216,0.017094499
1031.0,1031.0,3.24448E-5,0.463550014,0.08436487
1032.0,1032.0,1.3142E-4,2.816261987,0.300231744
1033.0,1033.0,3.7152E-4,27.368359175,0.635505936
1034.0,1034.0,5.35162E-7,0.016276174,0.001452728
1035.0,1035.0,5.49701E-7,0.019204002,0.001492165
1036.0,1036.0,1.3808E-5,0.262798055,0.03681511
1037.0,1037.0,4.11824E-4,45.08014858,0.673306295
1038.0,1038.0,8.3425E-6,0.171399596,0.02240778
1039.0,1039.0,1.81511E-7,0.003948845,0.000492958
1040.0,1040.0,2.0562E-6,0.069805302,0.005570166
1041.0,1041.0,1.85502E-7,0.004737356,0.000503794
1042.0,1042.0,2.68184E-4,7.341657295,0.517382207
1043.0,1043.0,3.55653E-4,20.18281906,0.619451066
1044.0,1044.0,5.75453E-6,0.128457777,0.01551081
1045.0,1045.0,7.92593E-6,0.160779649,0.021300883
1046.0,1046.0,6.04211E-5,1.006076493,0.151373015
1047.0,1047.0,1.55843E-5,0.280865625,0.041451486
1048.0,1048.0,9.69859E-7,0.034700451,0.002631182
1049.0,1049.0,1.45901E-4,3.356837589,0.327225316
1050.0,1050.0,3.39822E-4,15.605023157,0.602729296
1051.0,1051.0,1.10072E-4,2.304560657,0.258450964
1052.0,1052.0,1.88162E-7,0.00494277,0.000511016
1053.0,1053.0,4.21914E-4,57.223182825,0.682139066
1054.0,1054.0,5.46362E-7,0.018546206,0.001483106
1055.0,1055.0,5.68226E-7,0.020260448,0.001542411
1056.0,1056.0,1.80243E-7,0.003586871,0.000489517
1057.0,1057.0,7.40433E-7,0.026844085,0.002009386
1058.0,1058.0,1.20029E-7,0.000166659,0.000326008
1059.0,1059.0,1.60011E-6,0.045075579,0.004337318
1060.0,1060.0,8.85581E-6,0.18689254,0.02377001
1061.0,1061.0,1.84979E-7,0.004644677,0.000502375
1062.0,1062.0,1.73505E-7,0.001832309,0.00047122
1063.0,1063.0,1.62176E-4,3.804671434,0.356321133
1064.0,1064.0,1.78328E-6,0.05492565,0.004832624
1065.0,1065.0,2.75258E-7,0.006532251,0.000747466
1066.0,1066.0,5.37403E-7,0.016812115,0.001458805
1067.0,1067.0,9.24493E-5,1.869130266,0.222087558
1068.0,1068.0,5.53264E-7,0.019810831,0.001501829
1069.0,1069.0,1.98058E-6,0.063142937,0.005365862
1070.0,1070.0,1.61085E-7,0.001071923,0.000437497
1071.0,1071.0,2.05773E-6,0.070011075,0.005574294
1072.0,1072.0,3.73083E-7,0.007744894,0.001012979
1073.0,1073.0,1.80027E-7,0.003478778,0.000488929
1074.0,1074.0,1.76091E-7,0.002252451,0.000478241
1075.0,1075.0,7.49287E-5,1.269591062,0.184167326
1076.0,1076.0,2.04515E-4,5.192860727,0.426254988
1077.0,1077.0,1.54528E-7,0.001008188,0.000419692
1078.0,1078.0,2.90235E-5,0.389542458,0.075815161
1079.0,1079.0,2.06004E-6,0.07062882,0.005580533
1080.0,1080.0,1.7663E-6,0.052970841,0.004786707
1081.0,1081.0,1.65162E-7,0.001219289,0.000448567
1082.0,1082.0,3.98248E-4,38.299068399,0.661032746
1083.0,1083.0,2.88172E-7,0.006842753,0.000782521
1084.0,1084.0,8.96142E-6,0.189566092,0.024050027
1085.0,1085.0,1.65345E-6,0.047355718,0.004481577
1086.0,1086.0,1.85776E-6,0.059126235,0.005033952
1087.0,1087.0,4.78756E-7,0.01133603,0.00129971
1088.0,1088.0,8.90684E-5,1.760961037,0.214909917
1089.0,1089.0,6.12556E-7,0.021319828,0.001662643
1090.0,1090.0,5.4527E-7,0.018273202,0.001480144
1091.0,1091.0,5.32413E-7,0.015795462,0.001445269
1092.0,1092.0,3.51518E-6,0.086360864,0.009503646
1093.0,1093.0,2.81332E-4,8.087817374,0.534314953
1094.0,1094.0,9.08708E-7,0.033763687,0.002465487
1095.0,1095.0,1.99155E-6,0.064335233,0.0053955
1096.0,1096.0,1.38815E-6,0.041917735,0.003763836
1097.0,1097.0,1.48657E-7,0.000856682,0.00040375
1098.0,1098.0,2.77183E-4,7.892010385,0.529037281
1099.0,1099.0,1.75525E-6,0.052265954,0.00475683
1100.0,1100.0,5.38033E-7,0.017188562,0.001460515
1101.0,1101.0,5.69258E-6,0.127309594,0.015345113
1102.0,1102.0,7.4632E-7,0.027141536,0.002025346
1103.0,1103.0,4.87962E-6,0.108325135,0.013168161
1104.0,1104.0,3.24334E-4,13.174765138,0.585657353
1105.0,1105.0,1.64951E-7,0.001186257,0.000447993
1106.0,1106.0,9.73096E-5,2.011028481,0.232290985
1107.0,1107.0,8.98675E-5,1.823486173,0.21661237
1108.0,1108.0,1.77432E-7,0.002800594,0.000481884
1109.0,1109.0,1.12811E-7,0.000060611,0.000306408
1110.0,1110.0,3.55455E-4,20.040590757,0.619246837
1111.0,1111.0,6.17604E-7,0.021442883,0.001676333
1112.0,1112.0,1.8927E-7,0.005150233,0.000514025
1113.0,1113.0,8.43086E-7,0.032545231,0.002287647
1114.0,1114.0,1.26419E-4,2.661433531,0.290661206
1115.0,1115.0,4.38355E-4,81.80711923,0.696023063
1116.0,1116.0,1.8232E-7,0.004148996,0.000495155
1117.0,1117.0,4.58524E-7,0.009782419,0.001244819
1118.0,1118.0,5.37599E-7,0.016919632,0.001459337
1119.0,1119.0,1.21079E-7,0.000226967,0.000328861
1120.0,1120.0,3.04668E-4,10.496337231,0.562920473
1121.0,1121.0,3.29566E-6,0.085339936,0.008912794
1122.0,1122.0,4.43523E-4,90.807346698,0.700260854
1123.0,1123.0,6.38142E-6,0.145824358,0.017185935
1124.0,1124.0,5.63005E-6,0.12561292,0.015177828
1125.0,1125.0,2.00713E-6,0.065136348,0.005437583
1126.0,1126.0,1.3308E-7,0.000521322,0.000361452
1127.0,1127.0,2.89566E-7,0.00690055,0.000786304
1128.0,1128.0,1.1992E-7,0.000154656,0.000325712
1129.0,1129.0,1.84825E-7,0.004607687,0.000501956
1130.0,1130.0,8.414E-7,0.032460923,0.002283076
1131.0,1131.0,3.84422E-6,0.094471178,0.010388598
1132.0,1132.0,1.91014E-7,0.005226558,0.000518761
1133.0,1133.0,5.24071E-7,0.015054948,0.001422641
1134.0,1134.0,5.72185E-7,0.020374807,0.001553149
1135.0,1135.0,1.85452E-7,0.004700259,0.000503658
1136.0,1136.0,8.4959E-5,1.551579149,0.206096735
1137.0,1137.0,1.79726E-5,0.311051682,0.047650533
1138.0,1138.0,1.85464E-6,0.058940459,0.005025503
1139.0,1139.0,1.59714E-5,0.287179455,0.042458943
